,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_min_child_samples,param_min_child_weight,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0,15.218219220638275,1.8874417939031585,0.43010056018829346,0.060106219944203905,0.9501241488957805,301,0.1,28,0,100,0.9326466073236168,"{'colsample_bytree': 0.9501241488957805, 'min_child_samples': 301, 'min_child_weight': 0.1, 'num_leaves': 28, 'reg_alpha': 0, 'reg_lambda': 100, 'subsample': 0.9326466073236168}",-0.8176356934306996,-0.8750465458609832,-0.7894798673299335,-1.0042142447591063,-0.8715940878451807,0.08254435023797883,27
1,17.68970912694931,2.0277419740925064,0.43508708477020264,0.10296800621774475,0.9731668400523877,171,1e-05,41,10,100,0.5575732396028996,"{'colsample_bytree': 0.9731668400523877, 'min_child_samples': 171, 'min_child_weight': 1e-05, 'num_leaves': 41, 'reg_alpha': 10, 'reg_lambda': 100, 'subsample': 0.5575732396028996}",-0.811420291378086,-0.8843046394771151,-0.7816157072666269,-1.0028272719915734,-0.8700419775283503,0.0852805155223763,20
2,18.18788629770279,1.8133365442864176,0.5739660263061523,0.10373850660830998,0.7756038066515227,424,10000.0,30,0,100,0.9348658101450167,"{'colsample_bytree': 0.7756038066515227, 'min_child_samples': 424, 'min_child_weight': 10000.0, 'num_leaves': 30, 'reg_alpha': 0, 'reg_lambda': 100, 'subsample': 0.9348658101450167}",-0.8250157104501498,-0.9024056012785295,-0.8094510089197503,-1.045519263178884,-0.8955978959568285,0.09344235155773302,49
3,14.51444810628891,1.491163325954459,0.4315961003303528,0.07732209091381946,0.8196039247657971,422,1000.0,28,2,5,0.6649855489918759,"{'colsample_bytree': 0.8196039247657971, 'min_child_samples': 422, 'min_child_weight': 1000.0, 'num_leaves': 28, 'reg_alpha': 2, 'reg_lambda': 5, 'subsample': 0.6649855489918759}",-0.8095618187604328,-0.8726597808051024,-0.7845042515209484,-1.0083175326171223,-0.8687608459259014,0.08673950802760312,17
4,13.96317183971405,1.572968316470803,0.4104030132293701,0.05499990304836927,0.8063232376017694,491,0.1,24,100,20,0.6564417745729645,"{'colsample_bytree': 0.8063232376017694, 'min_child_samples': 491, 'min_child_weight': 0.1, 'num_leaves': 24, 'reg_alpha': 100, 'reg_lambda': 20, 'subsample': 0.6564417745729645}",-0.8071906982804747,-0.8670831555420805,-0.7889416195184785,-1.0171870392597073,-0.8701006281501853,0.08970501857799448,21
5,11.335696339607239,1.3084457087526251,0.36278003454208374,0.03490198172049879,0.6879091728281055,163,10.0,10,1,0.1,0.6775057521029393,"{'colsample_bytree': 0.6879091728281055, 'min_child_samples': 163, 'min_child_weight': 10.0, 'num_leaves': 10, 'reg_alpha': 1, 'reg_lambda': 0.1, 'subsample': 0.6775057521029393}",-0.8154541429123658,-0.8636898276001557,-0.8117596992417413,-1.0516156521968296,-0.8856298304877732,0.09799755118385164,40
6,15.956088125705719,1.686938801987542,0.42037588357925415,0.05946266473080729,0.8754369812451743,372,10.0,44,1,0,0.568664015245299,"{'colsample_bytree': 0.8754369812451743, 'min_child_samples': 372, 'min_child_weight': 10.0, 'num_leaves': 44, 'reg_alpha': 1, 'reg_lambda': 0, 'subsample': 0.568664015245299}",-0.8097527886541545,-0.8720611460027167,-0.7826759040837373,-0.9901657700219512,-0.8636639021906399,0.0799041617635738,5
7,12.733459234237671,1.4214462861228891,0.4258615970611572,0.06290694219600058,0.404828563763895,350,0.001,36,1,5,0.9274016358891894,"{'colsample_bytree': 0.404828563763895, 'min_child_samples': 350, 'min_child_weight': 0.001, 'num_leaves': 36, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.9274016358891894}",-0.8072121144012537,-0.8573610696179381,-0.7883561514392915,-1.000482359257415,-0.8633529236789745,0.08309135143003563,3
8,12.151016116142273,1.3314180429035178,0.3804827332496643,0.02190177347196341,0.7271985991098294,212,0.01,13,0.1,5,0.44782056066342807,"{'colsample_bytree': 0.7271985991098294, 'min_child_samples': 212, 'min_child_weight': 0.01, 'num_leaves': 13, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.44782056066342807}",-0.8160626288226457,-0.8718081151375913,-0.8072860379935731,-1.0413773935259532,-0.8841335438699407,0.09409666981736559,38
9,12.131319046020508,1.336663936599351,0.38896042108535767,0.05300914423906469,0.55607546409401,103,10.0,22,2,1,0.8939112927620336,"{'colsample_bytree': 0.55607546409401, 'min_child_samples': 103, 'min_child_weight': 10.0, 'num_leaves': 22, 'reg_alpha': 2, 'reg_lambda': 1, 'subsample': 0.8939112927620336}",-0.8099578961092668,-0.8555543811713325,-0.7930141266568413,-1.0206845873300623,-0.8698027478168757,0.09006420496306203,19
