,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_min_child_samples,param_min_child_weight,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0,14.88289350271225,1.3329041351115147,0.4981687664985657,0.04911564797086671,0.9501241488957805,301,0.1,28,0,100,0.9326466073236168,"{'colsample_bytree': 0.9501241488957805, 'min_child_samples': 301, 'min_child_weight': 0.1, 'num_leaves': 28, 'reg_alpha': 0, 'reg_lambda': 100, 'subsample': 0.9326466073236168}",-0.8828950061862333,-1.2452376521808213,-0.8178660457312454,-1.0070217366543022,-0.9882551101881505,0.16319114403034332,26
1,15.674572467803955,1.4683884781817786,0.4440663456916809,0.08739380467409237,0.9731668400523877,171,1e-05,41,10,100,0.5575732396028996,"{'colsample_bytree': 0.9731668400523877, 'min_child_samples': 171, 'min_child_weight': 1e-05, 'num_leaves': 41, 'reg_alpha': 10, 'reg_lambda': 100, 'subsample': 0.5575732396028996}",-0.8843046394771151,-1.2487985947173381,-0.8210684406186135,-1.0050881571861052,-0.989814957999793,0.16348823286697411,28
2,17.296261847019196,1.4244364654802042,0.576459527015686,0.08627649109566603,0.7756038066515227,424,10000.0,30,0,100,0.9348658101450167,"{'colsample_bytree': 0.7756038066515227, 'min_child_samples': 424, 'min_child_weight': 10000.0, 'num_leaves': 30, 'reg_alpha': 0, 'reg_lambda': 100, 'subsample': 0.9348658101450167}",-0.9082204243047727,-1.2534603813395437,-0.8250157104501498,-1.045519263178884,-1.0080539448183377,0.16209387420924481,49
3,13.806091248989105,1.0405800994258985,0.4490501880645752,0.04985324880621763,0.8196039247657971,422,1000.0,28,2,5,0.6649855489918759,"{'colsample_bytree': 0.8196039247657971, 'min_child_samples': 422, 'min_child_weight': 1000.0, 'num_leaves': 28, 'reg_alpha': 2, 'reg_lambda': 5, 'subsample': 0.6649855489918759}",-0.877228766172971,-1.241064596999676,-0.8095618187604328,-1.008534318446251,-0.9840973750948327,0.1647064641503983,13
4,13.343826293945312,1.1884452931123797,0.41863101720809937,0.05730719422084588,0.8063232376017694,491,0.1,24,100,20,0.6564417745729645,"{'colsample_bytree': 0.8063232376017694, 'min_child_samples': 491, 'min_child_weight': 0.1, 'num_leaves': 24, 'reg_alpha': 100, 'reg_lambda': 20, 'subsample': 0.6564417745729645}",-0.8753872183116003,-1.2476018699534162,-0.8071906982804747,-1.0218899793898992,-0.9880174414838475,0.16875670546487795,24
5,10.661498248577118,0.9178813171910244,0.40092819929122925,0.022445488471746534,0.6879091728281055,163,10.0,10,1,0.1,0.6775057521029393,"{'colsample_bytree': 0.6879091728281055, 'min_child_samples': 163, 'min_child_weight': 10.0, 'num_leaves': 10, 'reg_alpha': 1, 'reg_lambda': 0.1, 'subsample': 0.6775057521029393}",-0.8686383602908864,-1.2631482633327913,-0.8154541429123658,-1.0516156521968296,-0.9997141046832183,0.17551631751600477,43
6,14.95327514410019,1.3078666314645784,0.41962993144989014,0.06130346195275817,0.8754369812451743,372,10.0,44,1,0,0.568664015245299,"{'colsample_bytree': 0.8754369812451743, 'min_child_samples': 372, 'min_child_weight': 10.0, 'num_leaves': 44, 'reg_alpha': 1, 'reg_lambda': 0, 'subsample': 0.568664015245299}",-0.8720611460027167,-1.2569035636250938,-0.81370167016093,-0.9901657700219512,-0.9832080374526729,0.17032593102691054,12
7,12.173705875873566,1.0827771641320905,0.4587739109992981,0.08268570325920474,0.404828563763895,350,0.001,36,1,5,0.9274016358891894,"{'colsample_bytree': 0.404828563763895, 'min_child_samples': 350, 'min_child_weight': 0.001, 'num_leaves': 36, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.9274016358891894}",-0.8528702325600825,-1.2420885007135387,-0.8075018972076108,-0.9992379328889001,-0.9754246408425331,0.16948032176238803,2
8,11.481057405471802,1.0597509476561147,0.41040289402008057,0.04545568823126565,0.7271985991098294,212,0.01,13,0.1,5,0.44782056066342807,"{'colsample_bytree': 0.7271985991098294, 'min_child_samples': 212, 'min_child_weight': 0.01, 'num_leaves': 13, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.44782056066342807}",-0.8789892037368656,-1.2540764442344288,-0.8178723781216941,-1.041082557804906,-0.9980051459744738,0.1688496237511033,39
9,11.48828774690628,0.9183487458877357,0.4086575508117676,0.04623617349512104,0.55607546409401,103,10.0,22,2,1,0.8939112927620336,"{'colsample_bytree': 0.55607546409401, 'min_child_samples': 103, 'min_child_weight': 10.0, 'num_leaves': 22, 'reg_alpha': 2, 'reg_lambda': 1, 'subsample': 0.8939112927620336}",-0.8563419267509578,-1.2464555534660435,-0.8122689844818932,-1.0235261563406541,-0.9846481552598871,0.17046383745226396,15
10,12.96384346485138,1.0861339351751476,0.45852553844451904,0.08500653989650421,0.4893610123694421,325,0.001,44,7,20,0.3338474163716765,"{'colsample_bytree': 0.4893610123694421, 'min_child_samples': 325, 'min_child_weight': 0.001, 'num_leaves': 44, 'reg_alpha': 7, 'reg_lambda': 20, 'subsample': 0.3338474163716765}",-0.8590626541192152,-1.2427255245578448,-0.8037112893491452,-1.0039431782758281,-0.9773606615755084,0.16975987728442798,3
