,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_min_child_samples,param_min_child_weight,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0,13.40072351694107,1.2141149309581978,0.473233699798584,0.08121237153827114,0.9501241488957805,301,0.1,28,0,100,0.9326466073236168,"{'colsample_bytree': 0.9501241488957805, 'min_child_samples': 301, 'min_child_weight': 0.1, 'num_leaves': 28, 'reg_alpha': 0, 'reg_lambda': 100, 'subsample': 0.9326466073236168}",-0.8750465458609832,-1.0042142447591063,-1.002035204247695,-1.2452376521808213,-1.0316334117621513,0.1339534272655958,16
1,14.422922730445862,1.2143221936611546,0.5061460733413696,0.09061073740826493,0.9731668400523877,171,1e-05,41,10,100,0.5575732396028996,"{'colsample_bytree': 0.9731668400523877, 'min_child_samples': 171, 'min_child_weight': 1e-05, 'num_leaves': 41, 'reg_alpha': 10, 'reg_lambda': 100, 'subsample': 0.5575732396028996}",-0.8843046394771151,-1.0024739245458258,-1.006703226803628,-1.2487985947173381,-1.0355700963859769,0.1325483720236231,26
2,15.959571063518524,1.4167875613533623,0.5876784324645996,0.1156978152661399,0.7756038066515227,424,10000.0,30,0,100,0.9348658101450167,"{'colsample_bytree': 0.7756038066515227, 'min_child_samples': 424, 'min_child_weight': 10000.0, 'num_leaves': 30, 'reg_alpha': 0, 'reg_lambda': 100, 'subsample': 0.9348658101450167}",-0.900693457265393,-1.045519263178884,-1.029971469756165,-1.252910098953616,-1.0572735722885145,0.1261690845369524,49
3,12.821705877780914,0.9569085906186378,0.49741971492767334,0.10657838608156668,0.8196039247657971,422,1000.0,28,2,5,0.6649855489918759,"{'colsample_bytree': 0.8196039247657971, 'min_child_samples': 422, 'min_child_weight': 1000.0, 'num_leaves': 28, 'reg_alpha': 2, 'reg_lambda': 5, 'subsample': 0.6649855489918759}",-0.8746872380395195,-1.0084447565908272,-1.003237999687172,-1.241064596999676,-1.0318586478292988,0.13213377031117707,18
4,12.30483764410019,0.9365238193012135,0.4607676863670349,0.07813329993288112,0.8063232376017694,491,0.1,24,100,20,0.6564417745729645,"{'colsample_bytree': 0.8063232376017694, 'min_child_samples': 491, 'min_child_weight': 0.1, 'num_leaves': 24, 'reg_alpha': 100, 'reg_lambda': 20, 'subsample': 0.6564417745729645}",-0.8670831555420805,-1.0166100697728557,-0.9999403472402796,-1.247329156232435,-1.0327406821969127,0.13677233634468347,23
5,10.111454784870148,0.6667977564464214,0.4076593518257141,0.06091235904484619,0.6879091728281055,163,10.0,10,1,0.1,0.6775057521029393,"{'colsample_bytree': 0.6879091728281055, 'min_child_samples': 163, 'min_child_weight': 10.0, 'num_leaves': 10, 'reg_alpha': 1, 'reg_lambda': 0.1, 'subsample': 0.6775057521029393}",-0.8621591525005758,-1.0516156521968296,-1.011115805768016,-1.2631482633327913,-1.0470097184495533,0.14334851752736658,40
6,13.781324326992035,1.1752897513342044,0.4660035967826843,0.08120559560723274,0.8754369812451743,372,10.0,44,1,0,0.568664015245299,"{'colsample_bytree': 0.8754369812451743, 'min_child_samples': 372, 'min_child_weight': 10.0, 'num_leaves': 44, 'reg_alpha': 1, 'reg_lambda': 0, 'subsample': 0.568664015245299}",-0.8701972421843422,-0.9901657700219512,-1.0008699394610552,-1.2468020800637234,-1.027008757932768,0.13687549042284236,5
7,11.169873654842377,0.9995376453774715,0.481711745262146,0.08594474678974849,0.404828563763895,350,0.001,36,1,5,0.9274016358891894,"{'colsample_bytree': 0.404828563763895, 'min_child_samples': 350, 'min_child_weight': 0.001, 'num_leaves': 36, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.9274016358891894}",-0.8573610696179381,-0.9992379328889001,-1.0031243555115883,-1.2420885007135387,-1.0254529646829913,0.13817709229219033,3
8,10.81133258342743,1.0496945633353703,0.4542847275733948,0.08097658818556012,0.7271985991098294,212,0.01,13,0.1,5,0.44782056066342807,"{'colsample_bytree': 0.7271985991098294, 'min_child_samples': 212, 'min_child_weight': 0.01, 'num_leaves': 13, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.44782056066342807}",-0.8648522073736927,-1.041082557804906,-1.0102625178502018,-1.2540764442344288,-1.0425684318158073,0.13907244123654147,36
9,10.655249834060669,0.9077253373588923,0.45029622316360474,0.06254456890328373,0.55607546409401,103,10.0,22,2,1,0.8939112927620336,"{'colsample_bytree': 0.55607546409401, 'min_child_samples': 103, 'min_child_weight': 10.0, 'num_leaves': 22, 'reg_alpha': 2, 'reg_lambda': 1, 'subsample': 0.8939112927620336}",-0.8555543811713325,-1.0204557277165003,-1.001129167871039,-1.2464555534660435,-1.0308987075562288,0.13982638157279342,13
10,12.072007536888123,1.0750445921023586,0.5024062991142273,0.0910672602381557,0.4893610123694421,325,0.001,44,7,20,0.3338474163716765,"{'colsample_bytree': 0.4893610123694421, 'min_child_samples': 325, 'min_child_weight': 0.001, 'num_leaves': 44, 'reg_alpha': 7, 'reg_lambda': 20, 'subsample': 0.3338474163716765}",-0.8572205017932346,-1.003912870591226,-0.9967184321207352,-1.2427255245578448,-1.0251443322657603,0.1385629774179441,2
11,12.022841453552246,1.0410287758634513,0.48345720767974854,0.08326515795953245,0.6727151680755645,404,0.001,31,5,10,0.7622408988748248,"{'colsample_bytree': 0.6727151680755645, 'min_child_samples': 404, 'min_child_weight': 0.001, 'num_leaves': 31, 'reg_alpha': 5, 'reg_lambda': 10, 'subsample': 0.7622408988748248}",-0.872827026778997,-1.0037342074163413,-1.001899794561939,-1.2407206843453906,-1.029795428275667,0.13284003192700167,9
12,11.230711102485657,1.0235213239589696,0.4981681704521179,0.08073655831766369,0.446235782340401,313,10.0,31,2,10,0.9969185790275723,"{'colsample_bytree': 0.446235782340401, 'min_child_samples': 313, 'min_child_weight': 10.0, 'num_leaves': 31, 'reg_alpha': 2, 'reg_lambda': 10, 'subsample': 0.9969185790275723}",-0.8560014970911911,-1.001049581927015,-1.0039316171643564,-1.2457221643466672,-1.0266762151323074,0.13989730904470316,4
13,18.789067327976227,3.912118726611012,0.6837170720100403,0.24992183772485754,0.9818668822057625,235,10000.0,20,1,100,0.4735867391067407,"{'colsample_bytree': 0.9818668822057625, 'min_child_samples': 235, 'min_child_weight': 10000.0, 'num_leaves': 20, 'reg_alpha': 1, 'reg_lambda': 100, 'subsample': 0.4735867391067407}",-0.9029253363188713,-1.0470898422587493,-1.0326131255466287,-1.2587983162505259,-1.0603566550936938,0.12758274253243368,50
14,11.341163158416748,1.5632831832123844,0.4941778779029846,0.08784014918772923,0.4250155532986693,133,1000.0,12,5,50,0.9109517224525399,"{'colsample_bytree': 0.4250155532986693, 'min_child_samples': 133, 'min_child_weight': 1000.0, 'num_leaves': 12, 'reg_alpha': 5, 'reg_lambda': 50, 'subsample': 0.9109517224525399}",-0.8544900889940031,-1.0490698820286852,-1.0147276829879368,-1.2592219660820883,-1.0443774050231784,0.14414966489951844,37
15,12.667119085788727,1.0982496075694657,0.520608127117157,0.09537754225144861,0.541999392404749,430,10.0,44,1,100,0.7653033041096617,"{'colsample_bytree': 0.541999392404749, 'min_child_samples': 430, 'min_child_weight': 10.0, 'num_leaves': 44, 'reg_alpha': 1, 'reg_lambda': 100, 'subsample': 0.7653033041096617}",-0.8746495157667353,-1.004240047710543,-0.9989219804045366,-1.2407207768191464,-1.0296330801752402,0.1324442322810569,8
16,10.048871994018555,1.1239904177298028,0.4440620541572571,0.0723574195960817,0.5645098230355559,250,100.0,12,0,100,0.8265673984661308,"{'colsample_bytree': 0.5645098230355559, 'min_child_samples': 250, 'min_child_weight': 100.0, 'num_leaves': 12, 'reg_alpha': 0, 'reg_lambda': 100, 'subsample': 0.8265673984661308}",-0.862479040189659,-1.0450925258440877,-1.0130969298311334,-1.2582389449704754,-1.0447268602088389,0.14124647291884754,38
17,11.755306839942932,1.05843307375252,0.44456082582473755,0.07265943506549083,0.8885216205885169,157,0.1,17,0,50,0.3357756717412073,"{'colsample_bytree': 0.8885216205885169, 'min_child_samples': 157, 'min_child_weight': 0.1, 'num_leaves': 17, 'reg_alpha': 0, 'reg_lambda': 50, 'subsample': 0.3357756717412073}",-0.8680417732189842,-1.0313830459460154,-1.0026498338552432,-1.2508881252212107,-1.0382406945603635,0.13738662535221358,33
18,11.514950513839722,1.028831221368081,0.46326130628585815,0.07765575933591125,0.5748561875650441,148,100.0,33,50,5,0.5431696497636938,"{'colsample_bytree': 0.5748561875650441, 'min_child_samples': 148, 'min_child_weight': 100.0, 'num_leaves': 33, 'reg_alpha': 50, 'reg_lambda': 5, 'subsample': 0.5431696497636938}",-0.8657924411304637,-1.0104457113240166,-1.0002816410937538,-1.2438821207468986,-1.0301004785737833,0.1359919066001835,10
19,13.572946190834045,1.0871005938199978,0.49243247509002686,0.09204757107158834,0.952164731370897,111,0.01,38,0,0.1,0.3029313662262354,"{'colsample_bytree': 0.952164731370897, 'min_child_samples': 111, 'min_child_weight': 0.01, 'num_leaves': 38, 'reg_alpha': 0, 'reg_lambda': 0.1, 'subsample': 0.3029313662262354}",-0.8767521941739768,-1.008895817740036,-1.006335586906561,-1.2439039026639727,-1.0339718753711367,0.1324594818665619,24
20,10.284741401672363,1.299022168419586,0.4029223322868347,0.045238737024239285,0.6377497065362651,323,0.1,10,100,0.1,0.9071147321063562,"{'colsample_bytree': 0.6377497065362651, 'min_child_samples': 323, 'min_child_weight': 0.1, 'num_leaves': 10, 'reg_alpha': 100, 'reg_lambda': 0.1, 'subsample': 0.9071147321063562}",-0.8594891143570313,-1.0530838911768783,-1.0165253514926562,-1.2596800350960513,-1.0471945980306543,0.1426172289933725,41
21,10.458277344703674,1.02318116198589,0.4201264977455139,0.052112095616755706,0.7792703648870174,344,0.01,10,0,10,0.8503048560728566,"{'colsample_bytree': 0.7792703648870174, 'min_child_samples': 344, 'min_child_weight': 0.01, 'num_leaves': 10, 'reg_alpha': 0, 'reg_lambda': 10, 'subsample': 0.8503048560728566}",-0.8628407162988865,-1.0472747056588807,-1.012852382451115,-1.2583308740698225,-1.0453246696196763,0.14118276136656466,39
22,12.290626108646393,1.2459133381844971,0.46675175428390503,0.0927765772217708,0.8855136900907483,390,100.0,19,100,20,0.6921778551417104,"{'colsample_bytree': 0.8855136900907483, 'min_child_samples': 390, 'min_child_weight': 100.0, 'num_leaves': 19, 'reg_alpha': 100, 'reg_lambda': 20, 'subsample': 0.6921778551417104}",-0.868717874662304,-1.0289686944271823,-1.0018009938593069,-1.249473365073903,-1.037240232005674,0.1367178167164309,31
23,9.371683061122894,1.1322646706987038,0.40441906452178955,0.044369538274139045,0.4364296729504425,192,10.0,10,2,50,0.8327756184008888,"{'colsample_bytree': 0.4364296729504425, 'min_child_samples': 192, 'min_child_weight': 10.0, 'num_leaves': 10, 'reg_alpha': 2, 'reg_lambda': 50, 'subsample': 0.8327756184008888}",-0.8578361366046698,-1.0548718314912178,-1.0190450080254465,-1.2624505573515463,-1.0485508833682202,0.1440796101363542,42
24,13.429330706596375,1.182852186955867,0.4929317235946655,0.06762902661242451,0.7916380440478592,211,1,45,2,20,0.5211522776637936,"{'colsample_bytree': 0.7916380440478592, 'min_child_samples': 211, 'min_child_weight': 1, 'num_leaves': 45, 'reg_alpha': 2, 'reg_lambda': 20, 'subsample': 0.5211522776637936}",-0.8749287354102692,-0.99747393971867,-0.9991098354476895,-1.245887019583617,-1.0293498825400613,0.13478200786715003,6
